Intrusives_H2O_wt%                                                                                    
           2
T(K)    
   573.00000000000000     
   3.5256410256410255     
         313
P(bar)  
   500.00000000000000     
   286.85897435897436     
         313
           3
T(K)           P(bar)         H2O,wt%       
  1524.92        3368.59        0.00000     
  1528.45        3368.59        0.00000     
  1531.97        3368.59        0.00000     
  1535.50        3368.59        0.00000     
  1539.03        3368.59        0.00000     
  1542.55        3368.59        0.00000     
  1546.08        3368.59        0.00000     
  1549.60        3368.59        0.00000     
  1553.13        3368.59        0.00000     
  1556.65        3368.59        0.00000     
  1560.18        3368.59        0.00000     
  1563.71        3368.59        0.00000     
  1567.23        3368.59        0.00000     
  1570.76        3368.59        0.00000     
  1574.28        3368.59        0.00000     
  1577.81        3368.59        0.00000     
  1581.33        3368.59        0.00000     
  1584.86        3368.59        0.00000     
  1588.38        3368.59        0.00000     
  1591.91        3368.59        0.00000     
  1595.44        3368.59        0.00000     
  1598.96        3368.59        0.00000     
  1602.49        3368.59        0.00000     
  1606.01        3368.59        0.00000     
  1609.54        3368.59        0.00000     
  1613.06        3368.59        0.00000     
  1616.59        3368.59        0.00000     
  1620.12        3368.59        0.00000     
  1623.64        3368.59        0.00000     
  1627.17        3368.59        0.00000     
  1630.69        3368.59        0.00000     
  1634.22        3368.59        0.00000     
  1637.74        3368.59        0.00000     
  1641.27        3368.59        0.00000     
  1644.79        3368.59        0.00000     
  1648.32        3368.59        0.00000     
  1651.85        3368.59        0.00000     
  1655.37        3368.59        0.00000     
  1658.90        3368.59        0.00000     
  1662.42        3368.59        0.00000     
  1665.95        3368.59        0.00000     
  1669.47        3368.59        0.00000     
  1673.00        3368.59        0.00000     
  573.000        3655.45        1.47804     
  576.526        3655.45        1.47804     
  580.051        3655.45        1.47804     
  583.577        3655.45        1.47804     
  587.103        3655.45        1.47804     
  590.628        3655.45        1.47804     
  594.154        3655.45        1.47804     
  597.679        3655.45        1.47804     
  601.205        3655.45        1.47804     
  604.731        3655.45        1.47804     
  608.256        3655.45        1.47804     
  611.782        3655.45        1.47804     
  615.308        3655.45        1.47804     
  618.833        3655.45        1.47804     
  622.359        3655.45        1.47804     
  625.885        3655.45        1.47804     
  629.410        3655.45        1.47804     
  632.936        3655.45        1.47804     
  636.462        3655.45        1.47804     
  639.987        3655.45        1.47804     
  643.513        3655.45        1.47804     
  647.038        3655.45        1.47804     
  650.564        3655.45        1.47804     
  654.090        3655.45        1.47804     
  657.615        3655.45        1.47804     
  661.141        3655.45        1.47804     
  664.667        3655.45        1.47804     
  668.192        3655.45        1.47804     
  671.718        3655.45        1.47804     
  675.244        3655.45        1.47804     
  678.769        3655.45        1.47804     
  682.295        3655.45        1.47804     
  685.821        3655.45        1.47804     
  689.346        3655.45        1.47804     
  692.872        3655.45        1.47804     
  696.397        3655.45        1.47804     
  699.923        3655.45        1.47804     
  703.449        3655.45        1.47804     
  706.974        3655.45        1.47804     
  710.500        3655.45        1.47804     
  714.026        3655.45        1.47804     
  717.551        3655.45        1.47804     
  721.077        3655.45        1.47804     
  724.603        3655.45        1.47804     
  728.128        3655.45        1.47804     
  731.654        3655.45        1.47804     
  735.179        3655.45        1.47804     
  738.705        3655.45        1.47804     
  742.231        3655.45        1.47804     
  745.756        3655.45        1.47804     
  749.282        3655.45        1.47804     
  752.808        3655.45        1.47804     
  756.333        3655.45        1.47804     
  759.859        3655.45        1.47804     
  763.385        3655.45        1.47804     
  766.910        3655.45        1.47804     
  770.436        3655.45        1.47804     
  773.962        3655.45        1.47804     
  777.487        3655.45        1.47804     
  781.013        3655.45        1.47804     
  784.538        3655.45        1.47804     
  788.064        3655.45        1.47525     
  791.590        3655.45        1.47496     
  795.115        3655.45        1.47467     
  798.641        3655.45        1.47434     
  802.167        3655.45        1.47395     
  805.692        3655.45        1.44720     
  809.218        3655.45        1.47297     
  812.744        3655.45        1.47230     
  816.269        3655.45        1.47169     
  819.795        3655.45        1.42321     
  823.321        3655.45        1.41435     
  826.846        3655.45        1.40814     
  830.372        3655.45        1.40187     
  833.897        3655.45        1.39627     
  837.423        3655.45        1.39584     
  840.949        3655.45        1.38051     
  844.474        3655.45        1.37906     
  848.000        3655.45        1.37592     
  851.526        3655.45        1.36665     
  855.051        3655.45        1.40988     
  858.577        3655.45        1.40614     
  862.103        3655.45        1.38175     
  865.628        3655.45        1.35801     
  869.154        3655.45        1.34159     
  872.679        3655.45        1.32762     
  876.205        3655.45        1.32263     
  879.731        3655.45        1.30446     
  883.256        3655.45        1.32890     
  886.782        3655.45        1.32234     
  890.308        3655.45        1.31899     
  893.833        3655.45        1.31004     
  897.359        3655.45        1.32795     
  900.885        3655.45        1.32650     
  904.410        3655.45        1.29581     
  907.936        3655.45        1.29596     
  911.462        3655.45        1.29612     
  914.987        3655.45        1.30705     
  918.513        3655.45        1.30395     
  922.038        3655.45        1.29741     
  925.564        3655.45        1.32373     
  929.090        3655.45        1.32168     
  932.615        3655.45        1.29444     
  936.141        3655.45        1.29380     
  939.667        3655.45        1.29073     
  943.192        3655.45        1.29259     
  946.718        3655.45        1.28873     
  950.244        3655.45        1.29564     
  953.769        3655.45        1.28415     
  957.295        3655.45        1.28612     
  960.821        3655.45        1.28020     
  964.346        3655.45        1.29099     
  967.872        3655.45        1.27570     
  971.397        3655.45        1.30112     
  974.923        3655.45        1.29694     
  978.449        3655.45        1.29826     
  981.974        3655.45        1.29099     
  985.500        3655.45        1.27924     
  989.026        3655.45        1.27583     
  992.551        3655.45        1.28047     
  996.077        3655.45        1.26997     
  999.603        3655.45        1.27191     
  1003.13        3655.45        1.26860     
  1006.65        3655.45        1.26770     
  1010.18        3655.45        1.26710     
  1013.71        3655.45        1.26649     
  1017.23        3655.45        1.26077     
  1020.76        3655.45        1.25931     
  1024.28        3655.45        1.26206     
  1027.81        3655.45        1.26137     
  1031.33        3655.45        1.25994     
  1034.86        3655.45        1.26376     
  1038.38        3655.45        1.26294     
  1041.91        3655.45        1.25915     
  1045.44        3655.45        1.25929     
  1048.96        3655.45        1.25928     
  1052.49        3655.45        1.25843     
  1056.01        3655.45        1.25654     
  1059.54        3655.45        1.25576     
  1063.06        3655.45        1.25556     
  1066.59        3655.45        1.25724     
  1070.12        3655.45       0.789032     
  1073.64        3655.45       0.795245     
  1077.17        3655.45       0.778074     
  1080.69        3655.45       0.790438     
  1084.22        3655.45       0.787105     
  1087.74        3655.45       0.781238     
  1091.27        3655.45       0.781629     
  1094.79        3655.45       0.773673     
  1098.32        3655.45       0.775561     
  1101.85        3655.45       0.772269     
  1105.37        3655.45       0.771409     
  1108.90        3655.45       0.772248     
  1112.42        3655.45       0.770387     
  1115.95        3655.45       0.770241     
  1119.47        3655.45       0.767800     
  1123.00        3655.45       0.766049     
  1126.53        3655.45       0.765689     
  1130.05        3655.45       0.769189     
  1133.58        3655.45       0.763976     
  1137.10        3655.45       0.763894     
  1140.63        3655.45       0.762865     
  1144.15        3655.45       0.737782     
  1147.68        3655.45       0.574256     
  1151.21        3655.45       0.354695     
  1154.73        3655.45       0.977970E-001
  1158.26        3655.45        0.00000     
  1161.78        3655.45        0.00000     
  1165.31        3655.45        0.00000     
  1168.83        3655.45        0.00000     
  1172.36        3655.45        0.00000     
  1175.88        3655.45        0.00000     
  1179.41        3655.45        0.00000     
  1182.94        3655.45        0.00000     
  1186.46        3655.45        0.00000     
  1189.99        3655.45        0.00000     
  1193.51        3655.45        0.00000     
  1197.04        3655.45        0.00000     
  1200.56        3655.45        0.00000     
  1204.09        3655.45        0.00000     
  1207.62        3655.45        0.00000     
  1211.14        3655.45        0.00000     
  1214.67        3655.45        0.00000     
  1218.19        3655.45        0.00000     
  1221.72        3655.45        0.00000     
  1225.24        3655.45        0.00000     
  1228.77        3655.45        0.00000     
  1232.29        3655.45        0.00000     
  1235.82        3655.45        0.00000     
  1239.35        3655.45        0.00000     
  1242.87        3655.45        0.00000     
  1246.40        3655.45        0.00000     
  1249.92        3655.45        0.00000     
  1253.45        3655.45        0.00000     
  1256.97        3655.45        0.00000     
  1260.50        3655.45        0.00000     
  1264.03        3655.45        0.00000     
  1267.55        3655.45        0.00000     
  1271.08        3655.45        0.00000     
  1274.60        3655.45        0.00000     
  1278.13        3655.45        0.00000     
  1281.65        3655.45        0.00000     
  1285.18        3655.45        0.00000     
  1288.71        3655.45        0.00000     
  1292.23        3655.45        0.00000     
  1295.76        3655.45        0.00000     
  1299.28        3655.45        0.00000     
  1302.81        3655.45        0.00000     
  1306.33        3655.45        0.00000     
  1309.86        3655.45        0.00000     
  1313.38        3655.45        0.00000     
  1316.91        3655.45        0.00000     
  1320.44        3655.45        0.00000     
  1323.96        3655.45        0.00000     
  1327.49        3655.45        0.00000     
  1331.01        3655.45        0.00000     
  1334.54        3655.45        0.00000     
  1338.06        3655.45        0.00000     
  1341.59        3655.45        0.00000     
  1345.12        3655.45        0.00000     
  1348.64        3655.45        0.00000     
  1352.17        3655.45        0.00000     
  1355.69        3655.45        0.00000     
  1359.22        3655.45        0.00000     
  1362.74        3655.45        0.00000     
  1366.27        3655.45        0.00000     
  1369.79        3655.45        0.00000     
  1373.32        3655.45        0.00000     
  1376.85        3655.45        0.00000     
  1380.37        3655.45        0.00000     
  1383.90        3655.45        0.00000     
  1387.42        3655.45        0.00000     
  1390.95        3655.45        0.00000     
  1394.47        3655.45        0.00000     
  1398.00        3655.45        0.00000     
  1401.53        3655.45        0.00000     
  1405.05        3655.45        0.00000     
  1408.58        3655.45        0.00000     
  1412.10        3655.45        0.00000     
  1415.63        3655.45        0.00000     
  1419.15        3655.45        0.00000     
  1422.68        3655.45        0.00000     
  1426.21        3655.45        0.00000     
  1429.73        3655.45        0.00000     
  1433.26        3655.45        0.00000     
  1436.78        3655.45        0.00000     
  1440.31        3655.45        0.00000     
  1443.83        3655.45        0.00000     
  1447.36        3655.45        0.00000     
  1450.88        3655.45        0.00000     
  1454.41        3655.45        0.00000     
  1457.94        3655.45        0.00000     
  1461.46        3655.45        0.00000     
  1464.99        3655.45        0.00000     
  1468.51        3655.45        0.00000     
  1472.04        3655.45        0.00000     
  1475.56        3655.45        0.00000     
  1479.09        3655.45        0.00000     
  1482.62        3655.45        0.00000     
  1486.14        3655.45        0.00000     
  1489.67        3655.45        0.00000     
  1493.19        3655.45        0.00000     
  1496.72        3655.45        0.00000     
  1500.24        3655.45        0.00000     
  1503.77        3655.45        0.00000     
  1507.29        3655.45        0.00000     
  1510.82        3655.45        0.00000     
  1514.35        3655.45        0.00000     
  1517.87        3655.45        0.00000     
  1521.40        3655.45        0.00000     
  1524.92        3655.45        0.00000     
  1528.45        3655.45        0.00000     
  1531.97        3655.45        0.00000     
  1535.50        3655.45        0.00000     
  1539.03        3655.45        0.00000     
  1542.55        3655.45        0.00000     
  1546.08        3655.45        0.00000     
  1549.60        3655.45        0.00000     
  1553.13        3655.45        0.00000     
  1556.65        3655.45        0.00000     
  1560.18        3655.45        0.00000     
  1563.71        3655.45        0.00000     
  1567.23        3655.45        0.00000     
  1570.76        3655.45        0.00000     
  1574.28        3655.45        0.00000     
  1577.81        3655.45        0.00000     
  1581.33        3655.45        0.00000     
  1584.86        3655.45        0.00000     
  1588.38        3655.45        0.00000     
  1591.91        3655.45        0.00000     
  1595.44        3655.45        0.00000     
  1598.96        3655.45        0.00000     
  1602.49        3655.45        0.00000     
  1606.01        3655.45        0.00000     
  1609.54        3655.45        0.00000     
  1613.06        3655.45        0.00000     
  1616.59        3655.45        0.00000     
  1620.12        3655.45        0.00000     
  1623.64        3655.45        0.00000     
  1627.17        3655.45        0.00000     
  1630.69        3655.45        0.00000     
  1634.22        3655.45        0.00000     
  1637.74        3655.45        0.00000     
  1641.27        3655.45        0.00000     
  1644.79        3655.45        0.00000     
  1648.32        3655.45        0.00000     
  1651.85        3655.45        0.00000     
  1655.37        3655.45        0.00000     
  1658.90        3655.45        0.00000     
  1662.42        3655.45        0.00000     
  1665.95        3655.45        0.00000     
  1669.47        3655.45        0.00000     
  1673.00        3655.45        0.00000     
  573.000        3942.31        1.47804     
  576.526        3942.31        1.47804     
  580.051        3942.31        1.47804     
  583.577        3942.31        1.47804     
  587.103        3942.31        1.47804     
  590.628        3942.31        1.47804     
  594.154        3942.31        1.47804     
  597.679        3942.31        1.47804     
  601.205        3942.31        1.47804     
  604.731        3942.31        1.47804     
  608.256        3942.31        1.47804     
  611.782        3942.31        1.47804     
  615.308        3942.31        1.47804     
  618.833        3942.31        1.47804     
  622.359        3942.31        1.47804     
  625.885        3942.31        1.47804     
  629.410        3942.31        1.47804     
  632.936        3942.31        1.47804     
  636.462        3942.31        1.47804     
  639.987        3942.31        1.47804     
  643.513        3942.31        1.47804     
  647.038        3942.31        1.47804     
  650.564        3942.31        1.47804     
  654.090        3942.31        1.47804     
  657.615        3942.31        1.47804     
  661.141        3942.31        1.47804     
  664.667        3942.31        1.47804     
  668.192        3942.31        1.47804     
  671.718        3942.31        1.47804     
  675.244        3942.31        1.47804     
  678.769        3942.31        1.47804     
  682.295        3942.31        1.47804     
  685.821        3942.31        1.47804     
  689.346        3942.31        1.47804     
  692.872        3942.31        1.47804     
  696.397        3942.31        1.47804     
  699.923        3942.31        1.47804     
  703.449        3942.31        1.47804     
  706.974        3942.31        1.47804     
  710.500        3942.31        1.47804     
  714.026        3942.31        1.47804     
  717.551        3942.31        1.47804     
  721.077        3942.31        1.47804     
  724.603        3942.31        1.47804     
  728.128        3942.31        1.47804     
  731.654        3942.31        1.47804     
  735.179        3942.31        1.47804     
  738.705        3942.31        1.47804     
  742.231        3942.31        1.47804     
  745.756        3942.31        1.47804     
  749.282        3942.31        1.47804     
  752.808        3942.31        1.47804     
  756.333        3942.31        1.47804     
  759.859        3942.31        1.47804     
  763.385        3942.31        1.47804     
  766.910        3942.31        1.47804     
  770.436        3942.31        1.47804     
  773.962        3942.31        1.47804     
  777.487        3942.31        1.47804     
  781.013        3942.31        1.47804     
  784.538        3942.31        1.47804     
  788.064        3942.31        1.47804     
  791.590        3942.31        1.47804     
  795.115        3942.31        1.47501     
  798.641        3942.31        1.47473     
  802.167        3942.31        1.46484     
  805.692        3942.31        1.45828     
  809.218        3942.31        1.47353     
  812.744        3942.31        1.47312     
  816.269        3942.31        1.44179     
  819.795        3942.31        1.44407     
  823.321        3942.31        1.43581     
  826.846        3942.31        1.41734     
  830.372        3942.31        1.41093     
  833.897        3942.31        1.40452     
  837.423        3942.31        1.39810     
  840.949        3942.31        1.46327     
  844.474        3942.31        1.40205     
  848.000        3942.31        1.37886     
  851.526        3942.31        1.38457     
  855.051        3942.31        1.38023     
  858.577        3942.31        1.37324     
  862.103        3942.31        1.40440     
  865.628        3942.31        1.36192     
  869.154        3942.31        1.39870     
  872.679        3942.31        1.35060     
  876.205        3942.31        1.36222     
  879.731        3942.31        1.32972     
  883.256        3942.31        1.31465     
  886.782        3942.31        1.33703     
  890.308        3942.31        1.33362     
  893.833        3942.31        1.32445     
  897.359        3942.31        1.30160     
  900.885        3942.31        1.32922     
  904.410        3942.31        1.32647     
  907.936        3942.31        1.30208     
  911.462        3942.31        1.30223     
  914.987        3942.31        1.31351     
  918.513        3942.31        1.35924     
  922.038        3942.31        1.35440     
  925.564        3942.31        1.33198     
  929.090        3942.31        1.33001     
  932.615        3942.31        1.33828     
  936.141        3942.31        1.30032     
  939.667        3942.31        1.28585     
  943.192        3942.31        1.30992     
  946.718        3942.31        1.29476     
  950.244        3942.31        1.32494     
  953.769        3942.31        1.28388     
  957.295        3942.31        1.32260     
  960.821        3942.31        1.28612     
  964.346        3942.31        1.30285     
  967.872        3942.31        1.28165     
  971.397        3942.31        1.30828     
  974.923        3942.31        1.30411     
  978.449        3942.31        1.29300     
  981.974        3942.31        1.29821     
  985.500        3942.31        1.28613     
  989.026        3942.31        1.28728     
  992.551        3942.31        1.27971     
  996.077        3942.31        1.28357     
  999.603        3942.31        1.27201     
  1003.13        3942.31        1.27585     
  1006.65        3942.31        1.26935     
  1010.18        3942.31        1.26615     
  1013.71        3942.31        1.26504     
  1017.23        3942.31        1.26958     
  1020.76        3942.31        1.26283     
  1024.28        3942.31        1.26172     
  1027.81        3942.31        1.26508     
  1031.33        3942.31        1.26366     
  1034.86        3942.31        1.26679     
  1038.38        3942.31        1.26670     
  1041.91        3942.31        1.25966     
  1045.44        3942.31        1.26470     
  1048.96        3942.31        1.26371     
  1052.49        3942.31        1.26295     
  1056.01        3942.31        1.25914     
  1059.54        3942.31        1.25958     
  1063.06        3942.31        1.25778     
  1066.59        3942.31        1.25724     
  1070.12        3942.31        1.04834     
  1073.64        3942.31       0.783866     
  1077.17        3942.31       0.782873     
  1080.69        3942.31       0.791155     
  1084.22        3942.31       0.780888     
  1087.74        3942.31       0.785361     
  1091.27        3942.31       0.785654     
  1094.79        3942.31       0.780439     
  1098.32        3942.31       0.782838     
  1101.85        3942.31       0.776285     
  1105.37        3942.31       0.775513     
  1108.90        3942.31       0.773046     
  1112.42        3942.31       0.772232     
  1115.95        3942.31       0.771931     
  1119.47        3942.31       0.777132     
  1123.00        3942.31       0.769967     
  1126.53        3942.31       0.769659     
  1130.05        3942.31       0.773663     
  1133.58        3942.31       0.767635     
  1137.10        3942.31       0.769751     
  1140.63        3942.31       0.769195     
  1144.15        3942.31       0.765820     
  1147.68        3942.31       0.765107     
  1151.21        3942.31       0.603448     
  1154.73        3942.31       0.125295     
  1158.26        3942.31       0.908979E-001
  1161.78        3942.31        0.00000     
  1165.31        3942.31        0.00000     
  1168.83        3942.31        0.00000     
  1172.36        3942.31        0.00000     
  1175.88        3942.31        0.00000     
  1179.41        3942.31        0.00000     
  1182.94        3942.31        0.00000     
  1186.46        3942.31        0.00000     
  1189.99        3942.31        0.00000     
  1193.51        3942.31        0.00000     
  1197.04        3942.31        0.00000     
  1200.56        3942.31        0.00000     
  1204.09        3942.31        0.00000     
  1207.62        3942.31        0.00000     
  1211.14        3942.31        0.00000     
  1214.67        3942.31        0.00000     
  1218.19        3942.31        0.00000     
  1221.72        3942.31        0.00000     
  1225.24        3942.31        0.00000     
  1228.77        3942.31        0.00000     
  1232.29        3942.31        0.00000     
  1235.82        3942.31        0.00000     
  1239.35        3942.31        0.00000     
  1242.87        3942.31        0.00000     
  1246.40        3942.31        0.00000     
  1249.92        3942.31        0.00000     
  1253.45        3942.31        0.00000     
  1256.97        3942.31        0.00000     
  1260.50        3942.31        0.00000     
  1264.03        3942.31        0.00000     
  1267.55        3942.31        0.00000     
  1271.08        3942.31        0.00000     
  1274.60        3942.31        0.00000     
  1278.13        3942.31        0.00000     
  1281.65        3942.31        0.00000     
  1285.18        3942.31        0.00000     
  1288.71        3942.31        0.00000     
  1292.23        3942.31        0.00000     
  1295.76        3942.31        0.00000     
  1299.28        3942.31        0.00000     
  1302.81        3942.31        0.00000     
  1306.33        3942.31        0.00000     
  1309.86        3942.31        0.00000     
  1313.38        3942.31        0.00000     
  1316.91        3942.31        0.00000     
  1320.44        3942.31        0.00000     
  1323.96        3942.31        0.00000     
  1327.49        3942.31        0.00000     
  1331.01        3942.31        0.00000     
  1334.54        3942.31        0.00000     
  1338.06        3942.31        0.00000     
  1341.59        3942.31        0.00000     
  1345.12        3942.31        0.00000     
  1348.64        3942.31        0.00000     
  1352.17        3942.31        0.00000     
  1355.69        3942.31        0.00000     
  1359.22        3942.31        0.00000     
  1362.74        3942.31        0.00000     
  1366.27        3942.31        0.00000     
  1369.79        3942.31        0.00000     
  1373.32        3942.31        0.00000     
  1376.85        3942.31        0.00000     
  1380.37        3942.31        0.00000     
  1383.90        3942.31        0.00000     
  1387.42        3942.31        0.00000     
  1390.95        3942.31        0.00000     
  1394.47        3942.31        0.00000     
  1398.00        3942.31        0.00000     
  1401.53        3942.31        0.00000     
  1405.05        3942.31        0.00000     
  1408.58        3942.31        0.00000     
  1412.10        3942.31        0.00000     
  1415.63        3942.31        0.00000     
  1419.15        3942.31        0.00000     
  1422.68        3942.31        0.00000     
  1426.21        3942.31        0.00000     
  1429.73        3942.31        0.00000     
  1433.26        3942.31        0.00000     
  1436.78        3942.31        0.00000     
  1440.31        3942.31        0.00000     
  1443.83        3942.31        0.00000     
  1447.36        3942.31        0.00000     
  1450.88        3942.31        0.00000     
  1454.41        3942.31        0.00000     
  1457.94        3942.31        0.00000     
  1461.46        3942.31        0.00000     
  1464.99        3942.31        0.00000     
  1468.51        3942.31        0.00000     
  1472.04        3942.31        0.00000     
  1475.56        3942.31        0.00000     
  1479.09        3942.31        0.00000     
  1482.62        3942.31        0.00000     
  1486.14        3942.31        0.00000     
  1489.67        3942.31        0.00000     
  1493.19        3942.31        0.00000     
  1496.72        3942.31        0.00000     
  1500.24        3942.31        0.00000     
  1503.77        3942.31        0.00000     
  1507.29        3942.31        0.00000     
  1510.82        3942.31        0.00000     
  1514.35        3942.31        0.00000     
  1517.87        3942.31        0.00000     
  1521.40        3942.31        0.00000     
  1524.92        3942.31        0.00000     
  1528.45        3942.31        0.00000     
  1531.97        3942.31        0.00000     
  1535.50        3942.31        0.00000     
  1539.03        3942.31        0.00000     
  1542.55        3942.31        0.00000     
  1546.08        3942.31        0.00000     
  1549.60        3942.31        0.00000     
  1553.13        3942.31        0.00000     
  1556.65        3942.31        0.00000     
  1560.18        3942.31        0.00000     
  1563.71        3942.31        0.00000     
  1567.23        3942.31        0.00000     
  1570.76        3942.31        0.00000     
  1574.28        3942.31        0.00000     
  1577.81        3942.31        0.00000     
  1581.33        3942.31        0.00000     
  1584.86        3942.31        0.00000     
  1588.38        3942.31        0.00000     
  1591.91        3942.31        0.00000     
  1595.44        3942.31        0.00000     
  1598.96        3942.31        0.00000     
  1602.49        3942.31        0.00000     
  1606.01        3942.31        0.00000     
  1609.54        3942.31        0.00000     
  1613.06        3942.31        0.00000     
  1616.59        3942.31        0.00000     
  1620.12        3942.31        0.00000     
  1623.64        3942.31        0.00000     
  1627.17        3942.31        0.00000     
  1630.69        3942.31        0.00000     
  1634.22        3942.31        0.00000     
  1637.74        3942.31        0.00000     
  1641.27        3942.31        0.00000     
  1644.79        3942.31        0.00000     
  1648.32        3942.31        0.00000     
  1651.85        3942.31        0.00000     
  1655.37        3942.31        0.00000     
  1658.90        3942.31        0.00000     
  1662.42        3942.31        0.00000     
  1665.95        3942.31        0.00000     
  1669.47        3942.31        0.00000     
  1673.00        3942.31        0.00000     
  573.000        4229.17        1.47804     
  576.526        4229.17        1.47804     
  580.051        4229.17        1.47804     
  583.577        4229.17        1.47804     
  587.103        4229.17        1.47804     
  590.628        4229.17        1.47804     
  594.154        4229.17        1.47804     
  597.679        4229.17        1.47804     
  601.205        4229.17        1.47804     
  604.731        4229.17        1.47804     
  608.256        4229.17        1.47804     
  611.782        4229.17        1.47804     
  615.308        4229.17        1.47804     
  618.833        4229.17        1.47804     
  622.359        4229.17        1.47804     
  625.885        4229.17        1.47804     
  629.410        4229.17        1.47804     
  632.936        4229.17        1.47804     
  636.462        4229.17        1.47804     
  639.987        4229.17        1.47804     
  643.513        4229.17        1.47804     
  647.038        4229.17        1.47804     
  650.564        4229.17        1.47804     
  654.090        4229.17        1.47804     
  657.615        4229.17        1.47804     
  661.141        4229.17        1.47804     
  664.667        4229.17        1.47804     
  668.192        4229.17        1.47804     
  671.718        4229.17        1.47804     
  675.244        4229.17        1.47804     
  678.769        4229.17        1.47804     
  682.295        4229.17        1.47804     
  685.821        4229.17        1.47804     
  689.346        4229.17        1.47804     
  692.872        4229.17        1.47804     
  696.397        4229.17        1.47804     
  699.923        4229.17        1.47804     
  703.449        4229.17        1.47804     
  706.974        4229.17        1.47804     
  710.500        4229.17        1.47804     
  714.026        4229.17        1.47804     
  717.551        4229.17        1.47804     
  721.077        4229.17        1.47804     
  724.603        4229.17        1.47804     
  728.128        4229.17        1.47804     
  731.654        4229.17        1.47804     
  735.179        4229.17        1.47804     
  738.705        4229.17        1.47804     
  742.231        4229.17        1.47804     
  745.756        4229.17        1.47804     
  749.282        4229.17        1.47804     
  752.808        4229.17        1.47804     
  756.333        4229.17        1.47804     
  759.859        4229.17        1.47804     
  763.385        4229.17        1.47804     
  766.910        4229.17        1.47804     
  770.436        4229.17        1.47804     
  773.962        4229.17        1.47804     
  777.487        4229.17        1.47804     
  781.013        4229.17        1.47804     
  784.538        4229.17        1.47804     
  788.064        4229.17        1.47804     
  791.590        4229.17        1.47804     
  795.115        4229.17        1.47804     
  798.641        4229.17        1.47804     
  802.167        4229.17        1.47483     
  805.692        4229.17        1.47320     
  809.218        4229.17        1.47417     
  812.744        4229.17        1.47179     
  816.269        4229.17        1.46541     
  819.795        4229.17        1.46009     
  823.321        4229.17        1.45365     
  826.846        4229.17        1.44412     
  830.372        4229.17        1.43196     
  833.897        4229.17        1.41776     
  837.423        4229.17        1.41906     
  840.949        4229.17        1.40496     
  844.474        4229.17        1.40147     
  848.000        4229.17        1.46159     
  851.526        4229.17        1.45810     
  855.051        4229.17        1.45345     
  858.577        4229.17        1.44697     
  862.103        4229.17        1.43857     
  865.628        4229.17        1.36389     
  869.154        4229.17        1.41739     
  872.679        4229.17        1.40194     
  876.205        4229.17        1.35625     
  879.731        4229.17        1.34832     
  883.256        4229.17        1.33247     
  886.782        4229.17        1.32251     
  890.308        4229.17        1.31280     
  893.833        4229.17        1.34245     
  897.359        4229.17        1.34218     
  900.885        4229.17        1.34151     
  904.410        4229.17        1.33341     
  907.936        4229.17        1.30819     
  911.462        4229.17        1.30835     
  914.987        4229.17        1.36677     
  918.513        4229.17        1.36556     
  922.038        4229.17        1.36427     
  925.564        4229.17        1.36057     
  929.090        4229.17        1.35731     
  932.615        4229.17        1.33467     
  936.141        4229.17        1.30684     
  939.667        4229.17        1.34291     
  943.192        4229.17        1.32726     
  946.718        4229.17        1.30080     
  950.244        4229.17        1.31535     
  953.769        4229.17        1.29045     
  957.295        4229.17        1.32092     
  960.821        4229.17        1.32438     
  964.346        4229.17        1.31472     
  967.872        4229.17        1.28467     
  971.397        4229.17        1.31544     
  974.923        4229.17        1.31282     
  978.449        4229.17        1.30090     
  981.974        4229.17        1.29692     
  985.500        4229.17        1.29716     
  989.026        4229.17        1.29718     
  992.551        4229.17        1.29366     
  996.077        4229.17        1.29324     
  999.603        4229.17        1.28757     
  1003.13        4229.17        1.27721     
  1006.65        4229.17        1.27363     
  1010.18        4229.17        1.27272     
  1013.71        4229.17        1.27345     
  1017.23        4229.17        1.26821     
  1020.76        4229.17        1.27118     
  1024.28        4229.17        1.26767     
  1027.81        4229.17        1.26497     
  1031.33        4229.17        1.26705     
  1034.86        4229.17        1.26935     
  1038.38        4229.17        1.26919     
  1041.91        4229.17        1.26866     
  1045.44        4229.17        1.26798     
  1048.96        4229.17        1.26656     
  1052.49        4229.17        1.26504     
  1056.01        4229.17        1.26444     
  1059.54        4229.17        1.26188     
  1063.06        4229.17        1.26111     
  1066.59        4229.17        1.26048     
  1070.12        4229.17       0.974969     
  1073.64        4229.17       0.808954     
  1077.17        4229.17       0.803977     
  1080.69        4229.17       0.807549     
  1084.22        4229.17       0.804997     
  1087.74        4229.17       0.797987     
  1091.27        4229.17       0.798824     
  1094.79        4229.17       0.785847     
  1098.32        4229.17       0.795226     
  1101.85        4229.17       0.785826     
  1105.37        4229.17       0.785108     
  1108.90        4229.17       0.781939     
  1112.42        4229.17       0.785355     
  1115.95        4229.17       0.778726     
  1119.47        4229.17       0.778982     
  1123.00        4229.17       0.777026     
  1126.53        4229.17       0.778142     
  1130.05        4229.17       0.775096     
  1133.58        4229.17       0.774286     
  1137.10        4229.17       0.771716     
  1140.63        4229.17       0.770811     
  1144.15        4229.17       0.772629     
  1147.68        4229.17       0.769608     
  1151.21        4229.17       0.769249     
  1154.73        4229.17       0.133839     
  1158.26        4229.17       0.150710     
  1161.78        4229.17       0.226517     
  1165.31        4229.17        0.00000     
